'Elevation', 'Aspect', 'Slope', 'HydroH', 'HydroV', 'RoadH', 'Shade9', 'Shade12', 'Shade15', 'FireH', 'ftype'
2337.0, 341.0, 22.0, 350.0, 115.0, 990.0, 167.0, 200.0, 168.0, 1263.0,Douglas
2343.0, 351.0, 23.0, 362.0, 133.0, 966.0, 174.0, 195.0, 155.0, 1233.0,Douglas
2355.0, 309.0, 20.0, 365.0, 139.0, 850.0, 163.0, 223.0, 199.0, 1084.0,Douglas
2372.0, 292.0, 11.0, 306.0, 102.0, 806.0, 188.0, 238.0, 189.0, 1024.0,Douglas
2256.0, 16.0, 30.0, 67.0, 3.0, 579.0, 180.0, 165.0, 107.0, 636.0,Douglas
3273.0, 58.0, 10.0, 60.0, -2.0, 3791.0, 228.0, 218.0, 123.0, 3814.0,Krum
3252.0, 120.0, 8.0, 150.0, -9.0, 3616.0, 234.0, 234.0, 132.0, 3891.0,Krum
2974.0, 332.0, 14.0, 297.0, 56.0, 1230.0, 187.0, 222.0, 174.0, 3014.0,Spruce
3259.0, 43.0, 12.0, 450.0, 263.0, 840.0, 222.0, 213.0, 124.0, 2131.0,Krum
2908.0, 282.0, 20.0, 182.0, 44.0, 953.0, 161.0, 237.0, 214.0, 1003.0,Lodgepole
2890.0, 155.0, 14.0, 228.0, 67.0, 2110.0, 236.0, 240.0, 131.0, 962.0,Aspen
2887.0, 158.0, 15.0, 218.0, 64.0, 2125.0, 235.0, 241.0, 133.0, 964.0,Aspen
2846.0, 140.0, 17.0, 108.0, 33.0, 2256.0, 243.0, 233.0, 113.0, 1015.0,Aspen
2834.0, 140.0, 16.0, 90.0, 21.0, 2279.0, 242.0, 233.0, 115.0, 1036.0,Aspen
2900.0, 122.0, 7.0, 240.0, 11.0, 2308.0, 233.0, 234.0, 134.0, 1461.0,Spruce
2350.0, 324.0, 27.0, 67.0, 29.0, 127.0, 143.0, 200.0, 191.0, 297.0,Ponderosa
2367.0, 69.0, 20.0, 182.0, 57.0, 351.0, 237.0, 196.0, 82.0, 636.0,Ponderosa
2295.0, 57.0, 12.0, 30.0, 7.0, 446.0, 228.0, 215.0, 119.0, 808.0,Willow
2495.0, 304.0, 12.0, 591.0, 257.0, 764.0, 186.0, 234.0, 188.0, 421.0,Ponderosa
2317.0, 34.0, 25.0, 242.0, 80.0, 1284.0, 207.0, 177.0, 94.0, 993.0,Ponderosa
2245.0, 358.0, 8.0, 0.0, 0.0, 1575.0, 208.0, 225.0, 155.0, 1020.0,Willow
2218.0, 74.0, 10.0, 0.0, 0.0, 443.0, 233.0, 220.0, 119.0, 1129.0,Willow
2317.0, 1.0, 21.0, 391.0, 110.0, 180.0, 184.0, 194.0, 143.0, 1557.0,Ponderosa
2376.0, 124.0, 30.0, 216.0, 135.0, 342.0, 254.0, 202.0, 53.0, 1892.0,Willow
2338.0, 115.0, 37.0, 170.0, 97.0, 382.0, 253.0, 178.0, 18.0, 1908.0,Willow
2319.0, 115.0, 34.0, 150.0, 78.0, 404.0, 254.0, 186.0, 30.0, 1888.0,Willow
2271.0, 116.0, 26.0, 108.0, 46.0, 469.0, 254.0, 204.0, 61.0, 1825.0,Willow
2229.0, 130.0, 15.0, 30.0, 8.0, 592.0, 243.0, 230.0, 112.0, 1725.0,Willow
2220.0, 100.0, 15.0, 30.0, 9.0, 618.0, 244.0, 218.0, 100.0, 1706.0,Willow
2410.0, 317.0, 27.0, 175.0, 6.0, 854.0, 138.0, 204.0, 201.0, 1385.0,Ponderosa
2421.0, 56.0, 14.0, 90.0, 34.0, 886.0, 228.0, 211.0, 113.0, 1361.0,Ponderosa
2431.0, 97.0, 12.0, 30.0, 7.0, 902.0, 240.0, 222.0, 110.0, 1266.0,Ponderosa
2424.0, 85.0, 12.0, 0.0, 0.0, 900.0, 237.0, 220.0, 112.0, 1242.0,Ponderosa
2428.0, 104.0, 16.0, 134.0, 42.0, 931.0, 245.0, 218.0, 97.0, 979.0,Ponderosa
2411.0, 103.0, 20.0, 85.0, 25.0, 949.0, 249.0, 210.0, 80.0, 942.0,Ponderosa
2374.0, 63.0, 7.0, 0.0, 0.0, 993.0, 227.0, 225.0, 132.0, 875.0,Willow
2375.0, 350.0, 11.0, 30.0, 0.0, 1006.0, 200.0, 221.0, 160.0, 860.0,Douglas
2441.0, 101.0, 5.0, 335.0, 95.0, 1231.0, 228.0, 233.0, 139.0, 751.0,Douglas
2435.0, 85.0, 6.0, 361.0, 89.0, 1252.0, 228.0, 230.0, 136.0, 738.0,Douglas
2433.0, 4.0, 8.0, 382.0, 85.0, 1273.0, 210.0, 225.0, 153.0, 711.0,Douglas
2251.0, 105.0, 22.0, 30.0, 11.0, 1505.0, 251.0, 207.0, 72.0, 351.0,Ponderosa
2240.0, 83.0, 16.0, 0.0, 0.0, 1507.0, 241.0, 211.0, 96.0, 342.0,Willow
2233.0, 47.0, 15.0, 0.0, 0.0, 1511.0, 224.0, 205.0, 111.0, 335.0,Willow
2254.0, 307.0, 17.0, 108.0, 47.0, 1535.0, 171.0, 227.0, 196.0, 342.0,Douglas
2235.0, 140.0, 24.0, 67.0, 27.0, 1510.0, 247.0, 225.0, 92.0, 446.0,Douglas
2208.0, 117.0, 23.0, 30.0, 14.0, 1480.0, 252.0, 211.0, 74.0, 511.0,Douglas
2194.0, 93.0, 18.0, 0.0, 0.0, 1471.0, 245.0, 211.0, 89.0, 534.0,Willow
2319.0, 112.0, 23.0, 90.0, 36.0, 1170.0, 252.0, 208.0, 70.0, 1101.0,Douglas
2378.0, 329.0, 15.0, 313.0, 108.0, 828.0, 183.0, 221.0, 177.0, 1022.0,Douglas
2269.0, 5.0, 32.0, 134.0, 41.0, 577.0, 161.0, 160.0, 121.0, 514.0,Douglas
3260.0, 77.0, 9.0, 150.0, -7.0, 3682.0, 232.0, 223.0, 122.0, 3891.0,Krum
3244.0, 48.0, 27.0, 600.0, 37.0, 888.0, 219.0, 171.0, 71.0, 1998.0,Krum
3230.0, 50.0, 27.0, 624.0, 23.0, 895.0, 220.0, 172.0, 70.0, 1974.0,Krum
2883.0, 153.0, 15.0, 201.0, 54.0, 2136.0, 237.0, 239.0, 129.0, 932.0,Aspen
2876.0, 154.0, 17.0, 182.0, 53.0, 2166.0, 238.0, 239.0, 124.0, 938.0,Aspen
2872.0, 151.0, 19.0, 175.0, 49.0, 2182.0, 240.0, 236.0, 117.0, 942.0,Aspen
2824.0, 325.0, 16.0, 30.0, 2.0, 2527.0, 178.0, 220.0, 181.0, 1294.0,Lodgepole
2299.0, 45.0, 10.0, 0.0, 0.0, 424.0, 223.0, 219.0, 130.0, 816.0,Willow
2247.0, 101.0, 2.0, 0.0, 0.0, 1556.0, 223.0, 236.0, 148.0, 1050.0,Willow
2322.0, 197.0, 21.0, 90.0, 64.0, 1681.0, 209.0, 252.0, 168.0, 934.0,Douglas
2325.0, 194.0, 26.0, 90.0, 66.0, 1652.0, 206.0, 250.0, 164.0, 914.0,Douglas
2372.0, 280.0, 24.0, 192.0, 112.0, 1480.0, 147.0, 235.0, 224.0, 808.0,Douglas
2498.0, 144.0, 17.0, 513.0, 245.0, 927.0, 241.0, 235.0, 117.0, 713.0,Ponderosa
2364.0, 280.0, 24.0, 430.0, 123.0, 175.0, 147.0, 234.0, 223.0, 1678.0,Ponderosa
2389.0, 137.0, 23.0, 256.0, 148.0, 283.0, 248.0, 224.0, 92.0, 1844.0,Willow
2380.0, 130.0, 27.0, 228.0, 139.0, 300.0, 252.0, 212.0, 69.0, 1855.0,Willow
2365.0, 124.0, 32.0, 201.0, 124.0, 319.0, 253.0, 197.0, 44.0, 1863.0,Willow
2347.0, 121.0, 36.0, 175.0, 106.0, 339.0, 253.0, 186.0, 27.0, 1871.0,Willow
2328.0, 118.0, 36.0, 150.0, 87.0, 361.0, 253.0, 183.0, 24.0, 1879.0,Willow
2310.0, 119.0, 34.0, 127.0, 69.0, 382.0, 254.0, 190.0, 34.0, 1888.0,Willow
2294.0, 119.0, 32.0, 108.0, 53.0, 404.0, 254.0, 195.0, 42.0, 1888.0,Willow
2278.0, 118.0, 28.0, 95.0, 37.0, 426.0, 254.0, 202.0, 55.0, 1867.0,Willow
2253.0, 119.0, 25.0, 67.0, 28.0, 474.0, 253.0, 210.0, 70.0, 1826.0,Willow
2241.0, 124.0, 24.0, 42.0, 16.0, 499.0, 252.0, 215.0, 77.0, 1806.0,Willow
2230.0, 133.0, 18.0, 30.0, 5.0, 525.0, 246.0, 228.0, 104.0, 1786.0,Willow
2448.0, 287.0, 9.0, 162.0, 43.0, 875.0, 196.0, 240.0, 183.0, 1103.0,Ponderosa
2381.0, 87.0, 9.0, 0.0, 0.0, 953.0, 234.0, 224.0, 121.0, 916.0,Willow
2251.0, 125.0, 19.0, 108.0, 39.0, 1517.0, 248.0, 224.0, 97.0, 417.0,Douglas
2286.0, 287.0, 20.0, 201.0, 121.0, 1374.0, 161.0, 235.0, 212.0, 778.0,Douglas
2335.0, 307.0, 17.0, 182.0, 74.0, 1120.0, 173.0, 228.0, 195.0, 1392.0,Douglas
2381.0, 332.0, 20.0, 351.0, 111.0, 870.0, 170.0, 211.0, 178.0, 1050.0,Douglas
2281.0, 24.0, 34.0, 192.0, 67.0, 564.0, 181.0, 147.0, 82.0, 451.0,Douglas
2375.0, 319.0, 27.0, 108.0, 53.0, 162.0, 140.0, 204.0, 198.0, 342.0,Ponderosa
2443.0, 343.0, 22.0, 256.0, 122.0, 319.0, 170.0, 201.0, 166.0, 272.0,Ponderosa
2430.0, 75.0, 10.0, 319.0, 76.0, 309.0, 233.0, 221.0, 120.0, 404.0,Ponderosa
2425.0, 80.0, 11.0, 300.0, 71.0, 295.0, 234.0, 221.0, 118.0, 426.0,Ponderosa
2302.0, 33.0, 8.0, 0.0, 0.0, 404.0, 219.0, 222.0, 139.0, 825.0,Willow
2422.0, 319.0, 29.0, 323.0, 161.0, 537.0, 133.0, 199.0, 199.0, 551.0,Ponderosa
2438.0, 66.0, 17.0, 306.0, 48.0, 1087.0, 234.0, 204.0, 96.0, 792.0,Ponderosa
2344.0, 45.0, 24.0, 295.0, 109.0, 1218.0, 219.0, 181.0, 86.0, 994.0,Ponderosa
2244.0, 34.0, 9.0, 0.0, 0.0, 1537.0, 219.0, 221.0, 137.0, 1080.0,Ponderosa
2379.0, 268.0, 28.0, 170.0, 113.0, 1471.0, 138.0, 238.0, 232.0, 782.0,Douglas
2404.0, 286.0, 10.0, 242.0, 138.0, 1385.0, 193.0, 240.0, 186.0, 738.0,Douglas
2463.0, 317.0, 24.0, 424.0, 193.0, 1159.0, 150.0, 212.0, 198.0, 666.0,Ponderosa
2481.0, 356.0, 6.0, 516.0, 211.0, 1048.0, 210.0, 229.0, 157.0, 661.0,Ponderosa
2234.0, 147.0, 11.0, 0.0, 0.0, 446.0, 235.0, 239.0, 133.0, 1022.0,Willow
2379.0, 140.0, 24.0, 247.0, 138.0, 258.0, 247.0, 224.0, 90.0, 1819.0,Willow
2354.0, 124.0, 33.0, 190.0, 113.0, 297.0, 253.0, 196.0, 42.0, 1834.0,Willow
2337.0, 120.0, 35.0, 162.0, 96.0, 319.0, 253.0, 188.0, 30.0, 1842.0,Willow
2318.0, 119.0, 35.0, 134.0, 77.0, 339.0, 254.0, 185.0, 27.0, 1851.0,Willow
2299.0, 120.0, 34.0, 108.0, 58.0, 361.0, 254.0, 191.0, 35.0, 1860.0,Willow
2283.0, 123.0, 31.0, 85.0, 42.0, 384.0, 254.0, 199.0, 47.0, 1869.0,Willow
2269.0, 125.0, 28.0, 67.0, 28.0, 408.0, 253.0, 208.0, 62.0, 1879.0,Willow
2258.0, 125.0, 25.0, 60.0, 17.0, 433.0, 252.0, 213.0, 73.0, 1869.0,Willow
2225.0, 108.0, 8.0, 0.0, 0.0, 510.0, 233.0, 232.0, 130.0, 1809.0,Willow
2223.0, 36.0, 6.0, 0.0, 0.0, 537.0, 220.0, 226.0, 143.0, 1790.0,Willow
2402.0, 18.0, 31.0, 283.0, -10.0, 760.0, 179.0, 158.0, 100.0, 1493.0,Ponderosa
2386.0, 77.0, 14.0, 0.0, 0.0, 914.0, 237.0, 214.0, 105.0, 957.0,Willow
2437.0, 333.0, 17.0, 255.0, 69.0, 1087.0, 179.0, 216.0, 175.0, 830.0,Douglas
2444.0, 330.0, 9.0, 366.0, 172.0, 1230.0, 198.0, 229.0, 170.0, 741.0,Douglas
2239.0, 106.0, 8.0, 0.0, 0.0, 1445.0, 235.0, 230.0, 127.0, 408.0,Willow
2240.0, 332.0, 7.0, 30.0, -6.0, 1448.0, 204.0, 231.0, 167.0, 400.0,Douglas
2197.0, 13.0, 9.0, 0.0, 0.0, 1423.0, 211.0, 221.0, 146.0, 552.0,Willow
2316.0, 292.0, 19.0, 295.0, 150.0, 1348.0, 164.0, 233.0, 208.0, 872.0,Douglas
2340.0, 353.0, 9.0, 210.0, 57.0, 1275.0, 204.0, 224.0, 158.0, 1008.0,Douglas
2283.0, 19.0, 13.0, 0.0, 0.0, 1195.0, 210.0, 212.0, 137.0, 1205.0,Willow
2305.0, 298.0, 25.0, 85.0, 25.0, 1172.0, 142.0, 222.0, 216.0, 1290.0,Douglas
2385.0, 348.0, 22.0, 446.0, 115.0, 955.0, 174.0, 199.0, 160.0, 1140.0,Douglas
2308.0, 11.0, 32.0, 153.0, 38.0, 664.0, 168.0, 157.0, 110.0, 630.0,Douglas
2299.0, 28.0, 35.0, 216.0, 71.0, 577.0, 183.0, 142.0, 72.0, 450.0,Douglas
2973.0, 311.0, 14.0, 234.0, 44.0, 1401.0, 181.0, 229.0, 188.0, 3187.0,Spruce
2928.0, 141.0, 6.0, 30.0, 0.0, 1834.0, 229.0, 238.0, 143.0, 466.0,Lodgepole
2944.0, 35.0, 18.0, 360.0, 55.0, 2379.0, 215.0, 197.0, 112.0, 1513.0,Spruce
2374.0, 87.0, 26.0, 127.0, 49.0, 268.0, 247.0, 188.0, 54.0, 671.0,Ponderosa
2306.0, 8.0, 7.0, 0.0, 0.0, 384.0, 212.0, 226.0, 152.0, 836.0,Willow
2257.0, 342.0, 2.0, 0.0, 0.0, 1566.0, 214.0, 235.0, 159.0, 1074.0,Willow
2473.0, 142.0, 19.0, 495.0, 220.0, 899.0, 244.0, 232.0, 109.0, 655.0,Ponderosa
2230.0, 111.0, 10.0, 0.0, 0.0, 467.0, 237.0, 229.0, 122.0, 957.0,Willow
2228.0, 319.0, 5.0, 0.0, 0.0, 446.0, 206.0, 235.0, 168.0, 979.0,Willow
2239.0, 339.0, 26.0, 30.0, 5.0, 404.0, 154.0, 191.0, 170.0, 1026.0,Ponderosa
2360.0, 67.0, 10.0, 295.0, 153.0, 127.0, 231.0, 219.0, 120.0, 1409.0,Ponderosa
2358.0, 130.0, 29.0, 212.0, 117.0, 255.0, 252.0, 209.0, 62.0, 1797.0,Willow
2343.0, 124.0, 33.0, 182.0, 102.0, 277.0, 253.0, 196.0, 42.0, 1805.0,Willow
2308.0, 116.0, 33.0, 124.0, 67.0, 319.0, 254.0, 188.0, 33.0, 1822.0,Willow
2274.0, 115.0, 29.0, 67.0, 33.0, 366.0, 254.0, 197.0, 48.0, 1841.0,Willow
2260.0, 121.0, 27.0, 42.0, 19.0, 391.0, 253.0, 207.0, 64.0, 1851.0,Willow
2228.0, 95.0, 9.0, 0.0, 0.0, 470.0, 234.0, 227.0, 124.0, 1852.0,Willow
2239.0, 321.0, 23.0, 67.0, 19.0, 636.0, 156.0, 211.0, 192.0, 1740.0,Ponderosa
2416.0, 315.0, 29.0, 309.0, 217.0, 720.0, 130.0, 202.0, 205.0, 1583.0,Ponderosa
2451.0, 86.0, 7.0, 190.0, 33.0, 819.0, 230.0, 229.0, 132.0, 1126.0,Ponderosa
2255.0, 130.0, 23.0, 0.0, 0.0, 1411.0, 250.0, 220.0, 85.0, 457.0,Willow
2244.0, 351.0, 10.0, 30.0, -6.0, 1415.0, 202.0, 223.0, 159.0, 437.0,Douglas
2212.0, 104.0, 11.0, 0.0, 0.0, 1426.0, 239.0, 226.0, 117.0, 516.0,Willow
2207.0, 12.0, 14.0, 30.0, 0.0, 1405.0, 205.0, 210.0, 140.0, 553.0,Douglas
2226.0, 345.0, 21.0, 95.0, 32.0, 1361.0, 175.0, 203.0, 163.0, 661.0,Douglas
2273.0, 284.0, 23.0, 212.0, 99.0, 1332.0, 149.0, 233.0, 221.0, 782.0,Douglas
2292.0, 17.0, 16.0, 0.0, 0.0, 1224.0, 206.0, 206.0, 134.0, 1215.0,Willow
2369.0, 340.0, 24.0, 285.0, 63.0, 1110.0, 163.0, 199.0, 170.0, 1320.0,Douglas
2323.0, 358.0, 31.0, 201.0, 53.0, 677.0, 157.0, 167.0, 136.0, 571.0,Douglas
3293.0, 335.0, 5.0, 42.0, 3.0, 4111.0, 209.0, 233.0, 163.0, 3814.0,Krum
3294.0, 0.0, 5.0, 60.0, 5.0, 4082.0, 212.0, 230.0, 156.0, 3824.0,Krum
3286.0, 45.0, 2.0, 124.0, 5.0, 3907.0, 220.0, 234.0, 150.0, 3889.0,Krum
3281.0, 38.0, 11.0, 402.0, 89.0, 960.0, 220.0, 216.0, 130.0, 2197.0,Krum
2962.0, 153.0, 15.0, 95.0, 23.0, 1608.0, 237.0, 239.0, 128.0, 470.0,Lodgepole
2862.0, 130.0, 16.0, 127.0, 33.0, 2215.0, 245.0, 229.0, 108.0, 842.0,Aspen
2822.0, 340.0, 14.0, 108.0, 19.0, 2522.0, 190.0, 219.0, 167.0, 1106.0,Lodgepole
2310.0, 58.0, 8.0, 0.0, 0.0, 342.0, 226.0, 224.0, 132.0, 819.0,Willow
2315.0, 322.0, 17.0, 30.0, 9.0, 391.0, 174.0, 221.0, 186.0, 875.0,Ponderosa
2378.0, 340.0, 26.0, 255.0, 126.0, 1231.0, 155.0, 192.0, 170.0, 1101.0,Ponderosa
2309.0, 39.0, 24.0, 108.0, 62.0, 1429.0, 213.0, 181.0, 92.0, 1144.0,Ponderosa
2301.0, 31.0, 33.0, 85.0, 57.0, 1452.0, 191.0, 150.0, 73.0, 1142.0,Ponderosa
2255.0, 305.0, 10.0, 0.0, 0.0, 1648.0, 194.0, 235.0, 181.0, 960.0,Willow
2371.0, 224.0, 33.0, 162.0, 105.0, 1426.0, 157.0, 248.0, 209.0, 716.0,Douglas
2466.0, 287.0, 15.0, 361.0, 196.0, 1167.0, 176.0, 238.0, 202.0, 612.0,Ponderosa
2348.0, 131.0, 29.0, 210.0, 107.0, 234.0, 252.0, 211.0, 66.0, 1768.0,Willow
2316.0, 119.0, 32.0, 150.0, 75.0, 277.0, 254.0, 195.0, 42.0, 1784.0,Willow
2301.0, 116.0, 31.0, 120.0, 60.0, 300.0, 254.0, 194.0, 42.0, 1793.0,Willow
2285.0, 113.0, 30.0, 90.0, 44.0, 324.0, 254.0, 194.0, 44.0, 1802.0,Willow
2269.0, 110.0, 28.0, 60.0, 28.0, 350.0, 254.0, 196.0, 49.0, 1812.0,Willow
2253.0, 111.0, 25.0, 30.0, 12.0, 376.0, 253.0, 204.0, 63.0, 1822.0,Willow
2241.0, 114.0, 20.0, 0.0, 0.0, 402.0, 249.0, 216.0, 86.0, 1833.0,Willow
2250.0, 328.0, 27.0, 95.0, 29.0, 626.0, 145.0, 198.0, 187.0, 1765.0,Ponderosa
2416.0, 114.0, 16.0, 42.0, 10.0, 778.0, 246.0, 222.0, 99.0, 1477.0,Ponderosa
2449.0, 345.0, 18.0, 60.0, 17.0, 782.0, 181.0, 208.0, 164.0, 1341.0,Ponderosa
2390.0, 65.0, 4.0, 0.0, 0.0, 847.0, 223.0, 231.0, 143.0, 1024.0,Willow
2392.0, 40.0, 7.0, 0.0, 0.0, 859.0, 221.0, 224.0, 139.0, 1008.0,Douglas
2392.0, 319.0, 14.0, 60.0, 6.0, 886.0, 182.0, 226.0, 183.0, 979.0,Douglas
2442.0, 302.0, 18.0, 228.0, 70.0, 1003.0, 166.0, 229.0, 202.0, 902.0,Douglas
2452.0, 0.0, 8.0, 283.0, 87.0, 1041.0, 209.0, 226.0, 155.0, 888.0,Douglas
2219.0, 90.0, 17.0, 0.0, 0.0, 1410.0, 243.0, 211.0, 92.0, 525.0,Willow
2237.0, 344.0, 23.0, 85.0, 38.0, 1339.0, 169.0, 199.0, 165.0, 658.0,Douglas
2329.0, 49.0, 28.0, 90.0, 51.0, 1282.0, 218.0, 168.0, 66.0, 1142.0,Douglas
2299.0, 34.0, 15.0, 0.0, 0.0, 1253.0, 216.0, 206.0, 121.0, 1226.0,Willow
2298.0, 356.0, 8.0, 30.0, 6.0, 1245.0, 208.0, 226.0, 156.0, 1254.0,Willow
2320.0, 256.0, 20.0, 67.0, 17.0, 1224.0, 169.0, 248.0, 215.0, 1338.0,Douglas
2359.0, 299.0, 14.0, 162.0, 53.0, 1206.0, 180.0, 234.0, 194.0, 1441.0,Douglas
2382.0, 39.0, 24.0, 218.0, 112.0, 778.0, 213.0, 181.0, 92.0, 782.0,Douglas
2373.0, 43.0, 26.0, 212.0, 103.0, 765.0, 214.0, 172.0, 78.0, 752.0,Douglas
2342.0, 0.0, 31.0, 228.0, 72.0, 706.0, 159.0, 166.0, 131.0, 573.0,Douglas
3297.0, 351.0, 6.0, 85.0, 7.0, 4089.0, 210.0, 230.0, 159.0, 3852.0,Krum
2883.0, 131.0, 13.0, 192.0, 45.0, 2187.0, 241.0, 232.0, 118.0, 812.0,Aspen
2892.0, 314.0, 14.0, 85.0, 1.0, 2722.0, 183.0, 229.0, 186.0, 1350.0,Lodgepole
2260.0, 352.0, 27.0, 30.0, 1.0, 1683.0, 164.0, 184.0, 151.0, 872.0,Willow
2266.0, 354.0, 27.0, 30.0, 8.0, 1653.0, 166.0, 183.0, 147.0, 850.0,Willow
2264.0, 12.0, 22.0, 0.0, 0.0, 1624.0, 192.0, 190.0, 128.0, 828.0,Willow
2458.0, 193.0, 16.0, 497.0, 188.0, 987.0, 216.0, 251.0, 164.0, 573.0,Douglas
2470.0, 188.0, 7.0, 497.0, 217.0, 902.0, 221.0, 246.0, 159.0, 589.0,Douglas
2242.0, 82.0, 16.0, 0.0, 0.0, 446.0, 240.0, 211.0, 96.0, 895.0,Willow
2345.0, 157.0, 24.0, 240.0, 104.0, 192.0, 239.0, 235.0, 111.0, 1732.0,Willow
2337.0, 136.0, 27.0, 210.0, 96.0, 212.0, 250.0, 218.0, 78.0, 1739.0,Willow
2308.0, 115.0, 29.0, 150.0, 67.0, 258.0, 254.0, 197.0, 47.0, 1756.0,Willow
2292.0, 112.0, 28.0, 120.0, 51.0, 283.0, 254.0, 198.0, 51.0, 1765.0,Willow
2277.0, 108.0, 26.0, 90.0, 36.0, 309.0, 253.0, 198.0, 55.0, 1774.0,Willow
2263.0, 100.0, 25.0, 60.0, 22.0, 335.0, 251.0, 198.0, 59.0, 1784.0,Willow
2250.0, 91.0, 22.0, 30.0, 9.0, 362.0, 247.0, 200.0, 72.0, 1794.0,Willow
2239.0, 76.0, 15.0, 0.0, 0.0, 390.0, 238.0, 210.0, 99.0, 1805.0,Willow
2450.0, 26.0, 25.0, 234.0, 25.0, 671.0, 200.0, 178.0, 104.0, 1577.0,Ponderosa
2435.0, 306.0, 15.0, 216.0, 59.0, 960.0, 177.0, 230.0, 193.0, 940.0,Douglas
2451.0, 324.0, 8.0, 402.0, 83.0, 1103.0, 199.0, 231.0, 172.0, 865.0,Douglas
2454.0, 97.0, 11.0, 323.0, 182.0, 1167.0, 239.0, 224.0, 114.0, 792.0,Ponderosa
2293.0, 130.0, 27.0, 67.0, 31.0, 1310.0, 252.0, 213.0, 69.0, 582.0,Ponderosa
2259.0, 115.0, 14.0, 0.0, 0.0, 1338.0, 243.0, 226.0, 109.0, 537.0,Willow
2253.0, 55.0, 8.0, 0.0, 0.0, 1348.0, 225.0, 224.0, 133.0, 524.0,Douglas
2267.0, 320.0, 16.0, 85.0, 22.0, 1358.0, 177.0, 223.0, 186.0, 488.0,Douglas
2260.0, 124.0, 19.0, 134.0, 29.0, 1388.0, 248.0, 223.0, 96.0, 495.0,Douglas
2221.0, 63.0, 13.0, 0.0, 0.0, 1383.0, 231.0, 212.0, 111.0, 551.0,Willow
2252.0, 352.0, 22.0, 150.0, 59.0, 1295.0, 176.0, 196.0, 154.0, 722.0,Douglas
2254.0, 338.0, 21.0, 175.0, 60.0, 1289.0, 170.0, 206.0, 172.0, 745.0,Douglas
2284.0, 287.0, 21.0, 256.0, 95.0, 1273.0, 156.0, 233.0, 215.0, 816.0,Douglas
2295.0, 287.0, 22.0, 277.0, 121.0, 1269.0, 152.0, 232.0, 218.0, 841.0,Douglas
2327.0, 53.0, 27.0, 60.0, 35.0, 1283.0, 223.0, 170.0, 64.0, 1182.0,Douglas
2299.0, 34.0, 9.0, 0.0, 0.0, 1273.0, 219.0, 221.0, 137.0, 1265.0,Willow
2386.0, 30.0, 30.0, 242.0, 116.0, 792.0, 195.0, 160.0, 84.0, 755.0,Douglas
2366.0, 22.0, 31.0, 240.0, 96.0, 769.0, 185.0, 159.0, 95.0, 696.0,Douglas
3300.0, 15.0, 7.0, 124.0, 10.0, 4068.0, 214.0, 226.0, 149.0, 3891.0,Krum
2949.0, 134.0, 15.0, 42.0, 10.0, 1595.0, 242.0, 232.0, 116.0, 417.0,Lodgepole
2912.0, 121.0, 10.0, 242.0, 22.0, 2133.0, 237.0, 232.0, 125.0, 816.0,Lodgepole
2883.0, 132.0, 14.0, 192.0, 41.0, 2200.0, 242.0, 232.0, 117.0, 785.0,Aspen
2872.0, 131.0, 16.0, 150.0, 34.0, 2227.0, 244.0, 230.0, 111.0, 781.0,Aspen
2441.0, 302.0, 19.0, 255.0, 115.0, 300.0, 163.0, 227.0, 203.0, 408.0,Ponderosa
2458.0, 298.0, 17.0, 297.0, 133.0, 350.0, 172.0, 232.0, 200.0, 395.0,Ponderosa
2475.0, 337.0, 7.0, 361.0, 154.0, 417.0, 204.0, 230.0, 165.0, 391.0,Ponderosa
2465.0, 79.0, 10.0, 366.0, 97.0, 335.0, 234.0, 222.0, 119.0, 418.0,Ponderosa
2376.0, 313.0, 22.0, 85.0, 32.0, 361.0, 154.0, 217.0, 200.0, 807.0,Ponderosa
2329.0, 1.0, 16.0, 150.0, 85.0, 1392.0, 194.0, 207.0, 148.0, 1154.0,Ponderosa
2276.0, 35.0, 30.0, 0.0, 0.0, 1589.0, 201.0, 160.0, 76.0, 785.0,Willow
2402.0, 262.0, 24.0, 216.0, 134.0, 1295.0, 155.0, 244.0, 223.0, 604.0,Douglas
2452.0, 210.0, 24.0, 300.0, 182.0, 1179.0, 194.0, 254.0, 185.0, 560.0,Douglas
2461.0, 250.0, 11.0, 513.0, 208.0, 920.0, 196.0, 248.0, 190.0, 553.0,Douglas
2326.0, 140.0, 24.0, 210.0, 85.0, 192.0, 247.0, 225.0, 92.0, 1710.0,Willow
2302.0, 110.0, 26.0, 150.0, 61.0, 242.0, 253.0, 201.0, 58.0, 1727.0,Willow
2288.0, 103.0, 25.0, 120.0, 47.0, 268.0, 252.0, 199.0, 60.0, 1736.0,Willow
2276.0, 95.0, 22.0, 90.0, 35.0, 295.0, 249.0, 202.0, 71.0, 1746.0,Willow
2264.0, 80.0, 20.0, 60.0, 23.0, 323.0, 242.0, 200.0, 78.0, 1756.0,Willow
2245.0, 46.0, 18.0, 0.0, 0.0, 379.0, 223.0, 199.0, 104.0, 1777.0,Willow
2256.0, 282.0, 11.0, 67.0, 24.0, 466.0, 189.0, 241.0, 191.0, 1812.0,Ponderosa
2336.0, 308.0, 31.0, 234.0, 125.0, 648.0, 119.0, 203.0, 215.0, 1734.0,Ponderosa
2459.0, 13.0, 9.0, 192.0, 22.0, 722.0, 211.0, 221.0, 146.0, 1233.0,Ponderosa
